Id,Response
43510,3.9895554
43515,3.021935
43517,3.308018
43519,2.2298837
43520,4.4196577
43524,3.709323
43532,2.491957
43534,4.3915963
43535,4.2107153
43539,4.274536
43540,4.437579
43542,3.352575
43546,4.417635
43552,4.2064056
43554,4.5409
43558,3.9937043
43570,4.0456395
43571,4.2651515
43577,3.6957564
43579,3.032988
43580,3.9061985
43584,4.4593744
43595,4.486148
43596,4.6069074
43599,3.4645667
43600,3.4884107
43602,4.4883823
43603,4.4271545
43605,4.5409
43611,4.3370733
43612,3.9361115
43613,3.4280653
43619,3.440546
43624,3.477127
43626,4.011012
43627,3.8992417
43629,4.337285
43633,4.5409
43635,4.0459404
43636,4.4297214
43641,4.5409
43646,2.8846054
43655,4.3201513
43656,4.5409
43663,4.5409
43665,3.8369954
43668,4.3915963
43674,2.1501396
43677,3.534105
43680,3.9707286
43685,2.6752481
43689,3.9501672
43692,3.9526517
43693,3.8824944
43694,3.8760931
43701,4.472388
43705,4.2535095
43706,4.0772276
43710,3.277874
43712,2.8066247
43720,4.3598814
43723,3.9613793
43724,4.4593744
43725,3.4910486
43736,2.0980196
43737,4.414585
43738,3.790771
43741,3.2542992
43744,4.4198694
43745,3.904722
43751,2.2525492
43754,2.2901387
43756,4.4957285
43760,4.004285
43762,4.5409
43763,4.5409
43765,4.317775
43770,3.5768554
43774,4.5409
43777,3.5438497
43786,4.4608665
43788,4.5409
43790,3.7709906
43791,4.3554626
43794,4.339963
43807,4.180998
43808,4.234953
43811,4.507189
43813,4.036397
43822,2.6812549
43825,4.2906113
43826,4.4593744
43830,3.5531392
43837,3.422362
43839,3.622264
43842,4.407981
43844,3.8412502
43845,4.6069074
43852,3.9818287
43855,4.5409
43866,4.0893903
43867,3.2523391
43873,4.209857
43874,3.843634
43879,3.9791892
43880,4.3009596
43890,4.3237963
43892,2.78166
43894,2.1415467
43897,4.0592175
43904,3.174485
43906,4.0755076
43908,3.6595013
43925,3.3007877
43929,3.3334093
43936,3.0299344
43943,4.2362833
43946,3.3069963
43948,4.3915963
43949,3.822508
43953,4.10809
43955,3.4967012
43956,4.385946
43962,4.2315454
43963,4.11219
43967,3.6404505
43970,3.9309173
43971,3.408678
43972,4.3033905
43979,3.0303314
43981,4.337285
43986,3.583977
43988,3.009616
43989,2.8047671
43993,4.1492987
43994,4.414585
43996,3.4156058
43998,4.1914005
43999,3.9045522
44002,3.941022
44003,3.8556118
44006,4.6069074
44007,3.282548
44012,3.6202939
44013,4.472388
44014,4.1709166
44031,3.558652
44034,4.3915963
44038,2.8416991
44040,4.3755217
44041,4.305183
44044,3.4655921
44047,4.0173874
44050,2.2419374
44056,4.5409
44067,3.7007039
44071,3.4640915
44075,3.6830046
44081,3.9798799
44085,4.1583557
44087,3.9798799
44102,3.7821271
44103,4.082038
44106,4.407981
44109,4.40308
44114,3.8053377
44119,3.2148967
44120,4.472388
44126,4.4593744
44132,3.1649024
44133,4.255744
44136,3.5296824
44137,4.0422955
44138,4.22347
44140,3.3492198
44145,2.954137
44146,3.6075058
44150,3.6235332
44159,3.8341267
44165,4.10116
44166,4.5521545
44168,4.5409
44178,3.3020267
44180,3.657136
44183,4.388706
44184,3.3839912
44188,4.2906113
44200,3.9698546
44211,4.0579624
44212,3.7318442
44213,3.7587304
44216,4.4883823
44217,3.6450362
44221,3.4438565
44226,3.4913378
44227,3.7287714
44230,3.8473067
44231,3.2396235
44236,2.386421
44241,2.7025456
44243,3.7194836
44245,4.3915963
44252,3.4888515
44254,3.2790782
44255,4.5409
44256,3.437789
44264,3.8156466
44270,3.7224138
44272,4.385946
44277,4.5409
44283,4.339963
44286,4.091074
44287,3.6257808
44294,3.2724159
44297,2.8726523
44306,3.2315626
44317,4.5317917
44319,3.526303
44320,3.788991
44334,4.5409
44337,4.0124216
44342,3.895781
44346,3.9474144
44348,3.6163948
44349,3.320604
44350,3.673978
44352,3.8264031
44358,3.9443848
44359,3.3532763
44361,3.9731035
44368,3.88576
44375,3.136559
44381,3.6064188
44387,3.3974614
44389,4.1056933
44398,4.4198694
44400,2.7080564
44405,4.6069074
44413,4.6069074
44415,3.25191
44428,4.146747
44429,4.5409
44431,3.7574432
44437,3.6816993
44439,4.5409
44441,3.623534
44443,4.0208006
44454,4.0679426
44457,4.3370733
44459,3.6120114
44466,3.4768424
44467,4.5409
44469,4.339963
44471,4.6069074
44475,2.2685728
44484,4.2823205
44494,3.4467704
44496,4.1231794
44499,4.238093
44500,3.9396026
44504,3.9713676
44505,4.232289
44506,2.923505
44510,4.257182
44513,3.5250275
44515,3.638368
44522,3.8150184
44526,4.5409
44531,2.0032086
44535,4.3235292
44537,3.2136707
44538,4.5409
44559,4.339963
44566,3.1629903
44569,4.5409
44570,3.4878554
44580,4.5268736
44582,4.5409
44592,4.5409
44597,3.4302177
44599,4.6069074
44600,4.2906113
44606,3.1452835
44609,3.5338776
44611,3.8227909
44616,1.5961616
44620,3.773189
44626,4.5409
44627,3.7236347
44629,3.9290154
44630,3.253461
44633,3.5464005
44635,3.4056916
44636,4.011012
44639,4.6069074
44644,3.363994
44653,2.8475661
44654,3.4829893
44655,3.9292972
44666,4.4063807
44667,3.838351
44669,3.5901964
44671,3.8457448
44685,4.183319
44687,3.9344356
44692,3.323693
44698,3.1126277
44707,3.7391376
44717,3.265314
44718,4.4883823
44722,4.225663
44725,2.864886
44727,3.6410422
44728,4.0784187
44731,4.128224
44732,4.03204
44736,4.2852106
44737,4.385946
44743,4.304223
44747,4.2852106
44749,3.726161
44754,3.9133136
44756,4.3915963
44757,4.1420135
44761,4.454671
44764,4.123969
44766,4.2712784
44769,4.4063807
44771,3.8586018
44772,4.0161743
44776,4.2115746
44790,3.590986
44794,2.2673717
44797,4.339963
44798,4.0159616
44810,4.234703
44811,3.701226
44818,3.0540054
44819,3.7981584
44820,3.2883925
44827,4.5731955
44830,4.6069074
44835,3.780116
44839,4.256629
44840,4.5409
44844,3.9966803
44856,3.5949244
44858,3.5088682
44869,3.8264031
44870,3.3968983
44875,3.5473933
44876,3.256009
44877,3.2150395
44878,2.8359704
44881,3.192722
44895,4.0159616
44909,4.6069074
44913,3.621101
44915,4.409233
44916,3.8920844
44917,2.9705768
44918,3.9262547
44919,4.331363
44923,4.3915963
44933,4.4593744
44934,4.6069074
44937,3.790771
44938,3.2205858
44939,4.5409
44942,4.10809
44943,3.1610262
44947,3.1574106
44950,3.6548476
44968,3.7480783
44970,3.0102391
44974,3.7890792
44982,4.6069074
44990,3.4812186
44992,3.6200252
44994,4.331363
44995,4.0942287
44999,3.653233
45003,4.5409
45005,4.00027
45006,4.194231
45008,4.0159616
45010,3.8464293
45012,3.1157892
45013,4.3915963
45018,4.4608665
45019,3.179144
45025,4.0584707
45026,4.1314816
45028,3.9324353
45029,3.3259406
45030,3.9584274
45032,4.130801
45038,3.4467704
45039,2.835895
45041,2.3938484
45045,3.2635508
45054,4.5409
45057,3.6706762
45061,3.9393919
45064,3.993758
45071,3.8380167
45076,4.192307
45079,3.3691866
45083,3.5601094
45084,4.451068
45085,2.695711
45093,3.7387784
45095,3.1889958
45097,4.287221
45099,4.1273303
45101,4.1824346
45102,4.183319
45115,4.184261
45119,2.9671533
45127,3.9131482
45128,3.3745391
45138,2.8905644
45141,3.5973063
45146,4.507189
45151,3.716208
45152,4.2593894
45155,4.194774
45158,4.5409
45169,4.137792
45175,3.2266524
45183,4.1610622
45196,3.2860148
45198,3.7637386
45199,3.9613793
45200,4.234953
45211,3.4535127
45213,3.9103022
45214,4.0078526
45216,4.256629
45227,2.9247198
45234,4.5409
45239,3.2675345
45240,3.9838789
45244,3.3824787
45246,3.8467128
45248,3.5627894
45251,3.5539823
45259,4.0942287
45263,2.887924
45272,4.0110207
45282,3.5175726
45291,4.2712784
45294,3.6392906
45295,2.9005172
45301,3.6021001
45303,3.2177107
45305,3.5508177
45319,3.62146
45321,4.0422955
45325,3.6073546
45333,3.1037073
45342,2.1785169
45343,3.9497864
45344,2.4706433
45345,4.5409
45349,4.5409
45350,3.8278375
45352,3.916882
45355,3.9054635
45356,4.524323
45357,3.9344356
45372,3.4916327
45373,3.1169052
45377,3.1085174
45378,3.7236347
45381,3.8180873
45383,4.2508726
45384,4.5409
45389,4.5317917
45393,4.4198694
45395,4.128224
45399,4.2024055
45400,3.878903
45402,3.9809546
45408,4.034797
45415,4.1450224
45419,4.5409
45422,4.0558567
45423,2.9684875
45429,4.4524364
45431,4.2508726
45447,3.595498
45448,3.8373644
45449,2.9468055
45450,3.5910301
45454,3.4869525
45456,3.2418985
45459,4.409233
45460,3.7412496
45464,3.0375533
45465,4.5409
45466,4.236923
45467,3.9198308
45468,4.385946
45472,2.4269993
45479,4.6069074
45480,4.4063807
45481,3.7923203
45496,3.2006094
45506,3.8922446
45512,4.5409
45516,3.951767
45521,4.353863
45532,3.427895
45534,4.0265636
45535,4.1597233
45540,4.385946
45542,4.236923
45544,2.603025
45545,3.986283
45550,4.1746864
45559,4.2630444
45560,3.0494375
45568,3.9907923
45573,3.7003152
45574,3.8359416
45575,3.9539747
45576,2.5641322
45577,4.031764
45585,3.812758
45590,3.222367
45591,4.4593744
45593,3.7806606
45596,3.7941947
45597,2.9167235
45600,4.5409
45601,4.454671
45608,3.061875
45611,4.244212
45621,4.372669
45622,3.251197
45624,4.5731955
45625,3.8182418
45626,4.0265636
45630,2.9164007
45633,3.9006226
45635,3.8559973
45638,3.5012178
45647,4.103735
45653,4.437579
45654,4.236923
45655,2.1978068
45656,4.110753
45658,4.1401787
45659,2.276148
45662,2.816863
45663,4.0942287
45664,2.4653141
45668,3.8866448
45677,3.227343
45688,4.183319
45696,4.5409
45701,4.3290515
45702,3.6615856
45704,3.951052
45705,3.9411862
45711,3.7631285
45712,4.5409
45713,2.3787274
45715,3.6943233
45718,4.1027665
45727,2.5814152
45737,4.6069074
45741,3.8258467
45744,3.2197695
45746,3.7991796
45747,3.6790113
45748,4.5409
45757,4.1024036
45766,3.5541759
45768,3.7234192
45771,4.339078
45772,3.0554028
45774,3.4749706
45775,1.9545786
45777,4.3915963
45778,4.503586
45787,4.5409
45790,4.5521545
45791,3.872032
45797,3.3537605
45802,4.374269
45804,4.5409
45814,3.5633888
45815,3.2575865
45816,3.041118
45820,4.6069074
45821,3.4703825
45823,4.0679426
45824,4.006144
45825,3.678927
45826,4.3044195
45828,3.6812112
45830,3.6356783
45834,3.813595
45841,3.4961424
45846,3.5645893
45847,3.3684483
45852,4.3915963
45853,4.234703
45859,3.7480783
45860,3.7057056
45861,3.9342482
45862,3.5696402
45864,3.4450788
45865,4.1610622
45866,3.7924855
45869,3.2324944
45879,3.8832066
45880,4.5409
45883,3.5862331
45884,3.6924253
45890,4.5409
45892,3.65018
45895,3.9798799
45897,4.5409
45898,3.4701867
45900,4.0304403
45903,3.4615326
45904,3.4489098
45910,4.5409
45922,3.360566
45923,3.9591124
45928,4.451953
45936,4.180998
45938,4.2449245
45944,2.8673332
45945,3.5468252
45948,4.10809
45951,2.6053655
45952,4.2906113
45957,4.206871
45968,3.7112005
45970,3.4493577
45972,4.6069074
45975,4.3915963
45976,3.693633
45977,4.2041106
45985,3.531708
45986,4.0481224
45987,3.9900408
45988,3.1534395
46003,3.437923
46006,3.876779
46008,4.454671
46011,3.6975543
46021,2.8732977
46039,4.128224
46041,2.8644102
46044,4.4883823
46047,3.9937043
46050,4.405798
46063,2.3744206
46064,3.7670088
46075,3.6761189
46076,3.6396353
46083,4.6069074
46084,4.5409
46086,4.1246443
46087,2.3961768
46089,2.7765124
46093,4.3266487
46094,4.3370733
46095,4.1203613
46101,4.2630444
46106,4.6069074
46110,4.3370733
46112,4.5409
46117,4.10809
46122,3.8180873
46125,3.7480783
46128,4.1610622
46132,4.0679426
46134,4.064536
46155,3.7201004
46159,3.0670354
46164,3.9613793
46165,3.4205706
46168,4.4063807
46176,3.155822
46177,4.2846575
46181,3.4886258
46182,3.8770869
46187,3.759137
46188,4.5521545
46192,3.7351213
46193,4.1709166
46194,4.268083
46196,3.9719899
46202,4.353863
46204,2.8584688
46208,4.128224
46210,3.2777073
46211,3.7931547
46212,3.7193034
46215,3.9913561
46218,3.8268716
46223,3.4554865
46226,4.0513344
46228,2.9727974
46232,3.1356645
46233,4.308262
46235,3.3884563
46236,3.190933
46243,3.6155233
46244,3.8032236
46247,4.507189
46256,3.5519018
46259,2.6239886
46260,3.320918
46265,4.339963
46266,3.540632
46269,4.255744
46272,3.5067494
46276,3.7869275
46295,2.8364558
46305,4.339963
46308,3.7350276
46322,3.367638
46325,3.2486272
46329,1.9038701
46335,4.374269
46337,4.507189
46343,4.1273303
46351,3.536828
46352,4.2652807
46353,4.5409
46358,3.8594866
46363,3.7489293
46371,3.7029476
46372,4.1583557
46373,3.7776666
46379,2.167306
46381,3.4430687
46386,3.761921
46388,3.9474144
46389,4.13198
46391,4.3408484
46398,3.1666393
46404,4.1709166
46406,4.0159616
46420,4.0292854
46422,4.6069074
46429,2.201163
46432,3.5556264
46436,4.5409
46437,2.8369162
46439,4.4198694
46440,3.783221
46445,4.5409
46455,4.5409
46460,4.004285
46466,2.4916801
46467,4.339963
46478,4.507189
46480,3.164827
46494,4.5409
46502,4.1001005
46504,4.238093
46513,4.2607813
46517,4.3915963
46519,4.085731
46520,4.052513
46521,3.537772
46524,3.9290154
46525,4.1056933
46527,3.229943
46532,3.2281957
46534,4.305183
46541,4.5409
46544,4.0603285
46547,4.4547133
46549,4.3915963
46550,3.5351548
46558,3.341945
46560,3.1029015
46562,4.385946
46563,3.9079945
46564,2.184888
46580,3.847984
46583,3.9474144
46586,4.5409
46593,3.9570968
46594,3.76689
46595,3.9533644
46601,4.1610622
46604,3.9940639
46611,4.3898034
46613,3.9931214
46621,3.6088457
46626,3.480891
46631,2.516825
46633,3.1002045
46644,4.2555466
46646,4.372669
46650,4.1824346
46658,3.4986117
46660,3.072964
46663,4.128224
46664,4.3368435
46666,3.9837732
46668,3.8278375
46669,4.255744
46672,4.3237963
46673,3.816373
46674,4.234953
46678,3.9931214
46683,4.5409
46686,3.647797
46692,3.9478896
46694,3.6866195
46699,3.7461855
46701,4.339963
46707,4.5409
46711,4.2135806
46719,4.0380206
46722,1.8783513
46727,2.8574734
46731,3.4195266
46733,4.2190285
46736,3.4282255
46744,3.3645644
46753,4.414585
46765,4.4198694
46767,3.8866448
46773,4.295202
46782,2.3706512
46794,4.2018003
46795,3.4450788
46797,2.85902
46808,3.1246343
46809,3.9045787
46813,4.0755076
46821,4.2168856
46826,3.0420368
46830,3.5566938
46838,4.128224
46840,3.9382799
46841,4.10122
46842,3.2565534
46844,4.308262
46847,4.024829
46848,3.9791892
46849,4.6069074
46852,4.1924925
46861,4.40308
46864,3.0234118
46870,3.8633785
46874,4.0942287
46876,3.4878554
46881,3.601654
46884,3.4972773
46887,3.7912996
46891,4.4608665
46892,3.816373
46893,4.4593744
46897,4.2894554
46901,3.9010205
46903,3.0109127
46907,3.6643286
46910,3.3784232
46913,3.2034707
46914,3.9895148
46918,3.9190953
46919,4.0466976
46920,4.1802273
46923,4.372669
46928,4.2389774
46931,3.7582238
46934,4.3915963
46938,4.317917
46941,3.726735
46949,4.339963
46957,3.663242
46965,3.1503344
46970,3.7299645
46972,3.9385977
46973,3.859936
46974,4.348578
46982,2.9461246
46983,4.5409
46984,4.036397
46985,4.331193
46994,3.995304
46996,3.2662451
46997,2.4690936
47021,3.0856075
47029,3.3214934
47034,4.341974
47039,3.555051
47043,3.1067195
47044,3.8347166
47050,3.8268716
47064,3.124936
47070,4.4198694
47075,4.339963
47080,4.5409
47082,4.175866
47083,3.3226912
47091,3.7657757
47096,3.951767
47102,4.03265
47105,4.007193
47109,3.8907971
47110,4.385946
47111,3.945695
47115,4.3554626
47118,3.3566618
47119,4.5409
47126,3.7587304
47128,3.8264031
47129,4.5409
47133,3.8866448
47136,2.9280787
47158,3.3923712
47160,3.0384278
47166,2.5283368
47177,4.6069074
47186,3.4831712
47200,4.0513344
47203,3.943927
47210,2.958843
47212,4.190651
47213,4.4177947
47217,4.2419643
47218,4.128525
47219,3.9698546
47222,4.248905
47231,4.3915963
47235,4.2894554
47239,4.1056933
47243,4.5409
47244,4.353863
47250,3.790771
47257,3.4085116
47264,4.486148
47265,3.409427
47268,4.1924276
47270,3.837492
47274,3.4744797
47275,4.128224
47277,4.438676
47282,4.6069074
47286,4.341974
47295,3.2429197
47296,4.10122
47303,4.01319
47304,4.353863
47305,3.1385899
47310,4.3915963
47312,3.4252553
47315,4.5409
47320,3.6500473
47326,2.9394045
47332,3.0622392
47333,4.5409
47334,2.8620045
47337,4.322037
47340,3.3866029
47360,4.458316
47362,3.741978
47364,3.4351456
47365,4.261158
47366,3.0907235
47367,3.3311975
47369,4.3524256
47381,3.7704017
47382,3.4555132
47383,3.3997276
47384,3.4151368
47388,3.5515728
47390,4.472388
47392,4.13198
47393,3.8052053
47395,4.5409
47397,3.6385407
47402,3.8615716
47405,3.3576536
47411,4.339963
47413,4.472388
47414,3.9474144
47417,3.2004647
47421,4.507189
47429,3.7573464
47432,4.178197
47433,4.2527075
47465,2.1177018
47469,4.2712784
47472,4.6069074
47473,3.0222044
47474,3.279097
47486,3.586348
47495,2.3652873
47503,3.642583
47509,3.904722
47513,4.5409
47517,4.1436195
47520,4.458316
47525,4.1024036
47531,4.2906113
47536,3.502344
47543,4.2584367
47549,2.7609344
47560,4.1709166
47563,3.816373
47564,3.6276894
47565,4.207756
47566,4.224586
47568,4.4593744
47569,4.2894554
47573,3.6728182
47580,3.9474144
47584,4.0564423
47585,4.5409
47586,3.2852306
47587,4.3201513
47588,4.1024036
47590,4.128224
47593,2.5436828
47595,4.123195
47596,4.08844
47597,3.909858
47599,4.1610622
47601,2.633282
47603,4.0595007
47611,3.7392557
47628,3.1212373
47629,4.10809
47633,4.128224
47636,4.1246443
47641,3.350874
47642,3.4236102
47643,3.9584274
47647,3.715462
47651,4.458316
47657,3.421448
47660,4.339963
47669,3.6995134
47671,2.7336905
47673,4.4198694
47674,3.7713695
47678,4.524323
47680,4.058557
47682,3.3322845
47689,2.7738426
47692,4.2593894
47693,3.0390694
47694,3.7236347
47697,4.1824346
47699,3.8007023
47704,3.9675348
47708,4.4198694
47721,3.4468017
47725,4.5409
47727,4.5409
47729,3.9838789
47737,4.6069074
47739,3.80587
47740,4.1420135
47741,3.3686333
47745,3.5662224
47747,3.8885038
47754,3.7035468
47757,4.114762
47771,4.524323
47774,2.3694394
47781,4.5409
47783,2.9347775
47788,4.388706
47789,3.7357094
47798,3.5174553
47802,4.339963
47803,3.9679282
47808,4.338131
47810,4.4712906
47811,3.8489065
47813,3.7077365
47814,4.190896
47819,2.9470432
47822,4.5409
47823,4.5409
47828,4.5409
47832,3.4267666
47836,3.9069982
47844,3.9127057
47847,4.5409
47853,3.456523
47858,4.3138366
47862,3.5312445
47863,4.353863
47864,3.4320874
47867,4.184498
47874,4.4719105
47876,2.9939852
47881,3.2537546
47886,3.500127
47890,3.416487
47891,3.744196
47892,4.6069074
47894,4.0110207
47903,3.6848779
47906,3.9236386
47913,4.407981
47914,4.6069074
47920,4.5409
47925,4.3915963
47926,3.0910842
47934,4.5409
47938,2.6963675
47939,4.341974
47942,3.7737434
47947,3.7026517
47948,3.2475708
47953,3.7648292
47957,3.895781
47958,3.6719303
47959,3.9066422
47962,3.5998008
47964,3.7619617
47968,4.6069074
47969,3.378611
47992,3.598294
47998,4.062107
48011,3.610145
48016,3.1459548
48017,4.2984114
48021,3.3116784
48022,4.036195
48023,3.388414
48025,4.5409
48031,2.9229605
48032,4.385946
48033,2.8562772
48037,4.0422955
48039,4.0443983
48054,3.380454
48057,2.646603
48063,2.3670373
48065,4.296547
48066,3.380454
48068,4.00027
48072,3.764091
48075,4.037298
48078,4.032299
48079,3.1009905
48081,2.7810047
48082,3.0750785
48084,4.3031898
48085,4.1709166
48086,4.5409
48089,3.5329876
48092,4.0626802
48095,4.169833
48096,4.5409
48097,4.137205
48103,3.3929274
48112,4.507189
48113,3.6394014
48120,3.904722
48121,4.258547
48125,2.789681
48131,2.7643003
48133,4.3915963
48136,3.4581354
48141,2.4410472
48144,4.3915963
48149,3.4253309
48156,4.2894554
48161,3.9223862
48162,3.7027142
48169,4.23578
48170,3.340928
48171,3.711941
48172,4.149887
48174,4.0498333
48178,4.194774
48181,3.7574432
48184,4.1914005
48185,4.5409
48190,2.3864703
48192,4.5409
48197,3.542611
48206,4.5409
48216,4.068692
48217,4.257182
48222,4.5409
48223,4.3915963
48226,2.4325318
48228,3.4966326
48231,2.5532444
48240,4.089487
48241,4.0830393
48243,3.49705
48254,3.4392147
48258,3.7141404
48264,3.879284
48265,4.1709166
48267,4.458316
48269,3.91112
48273,4.3370733
48279,3.354152
48288,2.8656056
48293,4.137792
48294,4.5409
48296,4.5409
48300,2.781706
48305,4.2061853
48307,3.0778947
48310,4.1401787
48311,4.341974
48316,4.385946
48320,2.678609
48330,3.5809402
48331,4.5409
48332,3.981826
48335,4.1830106
48336,3.9457424
48342,3.8678162
48360,4.268544
48362,3.9707136
48365,4.5409
48368,3.2258523
48372,3.9122167
48380,3.8299253
48381,3.9937043
48382,3.7747133
48383,4.353863
48391,3.3811724
48392,4.385946
48401,4.1024036
48403,4.199274
48405,3.6309552
48418,2.9280734
48419,4.4657845
48420,3.8217614
48424,3.0915244
48425,4.4608665
48426,4.5409
48427,2.47441
48428,3.7111862
48430,3.8037367
48433,4.122506
48441,4.171837
48445,4.5409
48457,3.5399108
48458,4.385946
48461,2.380537
48464,3.7941947
48472,4.1336308
48480,4.128224
48483,2.5761218
48491,3.2734745
48496,4.036397
48498,3.1228747
48506,4.2712784
48507,3.279896
48518,4.0026855
48520,2.8887892
48522,4.5409
48526,2.4425015
48527,4.414585
48537,3.3177207
48543,3.4074256
48549,3.816373
48555,4.4198694
48556,3.6712277
48563,4.0893903
48564,3.2903802
48570,4.388706
48571,2.9051092
48575,3.9474144
48582,3.5067494
48595,3.1495948
48600,3.1293793
48603,3.5306554
48604,4.1237736
48611,4.486148
48613,4.3044195
48621,2.1217556
48622,3.2982354
48625,3.9929233
48627,4.554389
48640,4.1610622
48646,3.9838789
48648,3.983441
48649,3.7951748
48651,4.4198694
48654,3.72109
48655,4.385946
48657,2.7897892
48661,3.0147836
48668,4.5409
48669,4.114762
48677,3.8371348
48680,2.8526993
48681,4.128224
48683,4.128224
48684,4.3915963
48686,4.339963
48693,4.3915963
48696,4.472388
48700,2.3281496
48706,4.18046
48710,2.7008011
48712,3.9478076
48716,2.3607857
48717,4.0255346
48719,4.341974
48720,3.7391376
48723,4.3554626
48725,3.3537605
48727,3.6329217
48736,4.1876388
48744,3.816373
48750,3.7357094
48751,3.8922446
48753,3.3888502
48756,4.313815
48757,3.4050324
48759,3.2939787
48760,3.6542804
48774,1.9800621
48778,4.4063807
48779,3.087049
48782,3.6569963
48789,3.5433705
48790,3.9787729
48794,4.524323
48801,3.5350072
48802,3.9613793
48807,3.1591964
48808,3.891313
48810,3.854124
48814,4.5409
48817,3.9735038
48818,3.8678162
48820,4.208292
48821,3.7404208
48832,3.8825548
48839,2.730908
48849,3.4244702
48853,4.3915963
48860,3.6855385
48865,2.9877138
48866,4.6069074
48879,3.3520267
48880,4.486148
48890,4.2630444
48892,4.0466976
48895,4.0942287
48897,3.4604259
48900,4.5409
48902,4.3370733
48907,3.8054736
48909,3.5961561
48911,4.1950903
48923,4.218878
48925,2.7823799
48927,3.6524277
48936,4.138337
48947,2.608442
48950,4.6069074
48955,4.261158
48962,3.7474842
48976,3.3258762
48977,2.904957
48986,3.6975543
48999,3.764903
49005,4.507189
49007,3.6597047
49010,4.5409
49011,4.5409
49012,4.6069074
49014,2.9245613
49015,4.5409
49016,3.0843356
49023,4.2906113
49024,3.5826035
49032,3.9979563
49036,3.4141462
49037,4.6069074
49045,3.813595
49051,3.4819345
49052,4.308262
49057,3.7345
49059,4.1709166
49062,3.6556873
49072,3.842536
49078,4.486148
49084,4.339963
49088,3.345146
49093,4.6069074
49094,3.1513402
49100,3.742467
49104,3.85884
49109,3.595664
49120,4.2220116
49123,3.5657766
49124,4.1436195
49128,4.451953
49131,3.5163465
49140,3.5801878
49142,4.5409
49146,3.905035
49148,4.339963
49153,4.137205
49155,4.1593056
49166,4.4198694
49167,2.0638514
49170,4.3915963
49174,3.6791916
49178,3.9054635
49183,3.7431812
49185,4.6069074
49187,4.6069074
49191,4.4198694
49206,4.1203613
49210,4.507189
49213,4.5409
49215,4.184225
49218,4.385946
49229,4.0159616
49232,4.159661
49235,4.407981
49241,3.358027
49247,2.818562
49253,4.4593744
49255,3.3630939
49257,3.9595747
49259,2.5050094
49261,4.385946
49263,4.3915963
49275,3.2146666
49276,3.702024
49277,3.549862
49283,4.128224
49290,3.390578
49293,4.5409
49295,4.4063807
49296,3.2450032
49297,3.6343143
49303,3.5614214
49305,2.3790233
49307,3.6134655
49313,4.270511
49315,4.6069074
49317,4.385946
49319,4.348578
49321,3.9292972
49326,4.3044195
49331,4.5409
49332,4.5379176
49333,4.1583557
49340,3.967397
49347,3.329313
49349,3.1471462
49350,4.385946
49352,3.7372584
49356,2.1592693
49357,4.128224
49359,4.155238
49360,4.3915963
49365,4.0679426
49368,2.5187562
49371,3.7236347
49372,2.9489274
49378,4.336439
49385,4.2584367
49392,3.2237318
49393,3.4402795
49395,3.2575595
49396,3.0284595
49398,4.5409
49400,4.48944
49404,3.8600254
49411,3.4182148
49414,3.1457024
49415,3.7660577
49424,2.5281162
49430,3.247188
49432,4.341974
49433,3.5301135
49435,3.3903263
49439,4.385946
49441,3.6581748
49444,3.5597587
49447,4.3237963
49448,4.089666
49449,4.4524364
49455,3.5729055
49457,4.2389774
49460,4.486148
49469,4.094261
49472,4.6069074
49473,3.816373
49483,4.029485
49486,3.6083605
49491,4.128224
49504,4.524323
49509,3.3500667
49515,3.4333525
49519,4.234953
49531,4.2593894
49539,3.7687771
49545,4.5409
49548,3.611444
49552,3.7783036
49560,4.5409
49561,3.6247578
49564,3.2733042
49565,4.037997
49573,4.503586
49574,4.1071424
49577,4.405798
49578,3.753364
49579,3.7287354
49582,2.9844682
49583,3.9900408
49589,3.3666108
49590,3.5178297
49591,4.192307
49592,4.5409
49604,3.778211
49611,4.212633
49626,4.385946
49629,2.886627
49631,4.472388
49635,4.5409
49636,3.169735
49641,2.8211796
49645,3.6911592
49647,4.407981
49662,4.405798
49664,4.258788
49670,3.0265157
49676,4.331363
49679,3.258072
49682,3.813595
49685,3.9669974
49698,4.182927
49703,2.9924858
49704,4.3201513
49708,3.299162
49712,4.321036
49715,3.454627
49718,4.308262
49725,3.9815335
49727,4.046633
49730,4.4576035
49735,3.3673832
49745,3.1360648
49749,3.542611
49761,4.5409
49766,2.902711
49767,3.92412
49771,4.037997
49780,3.454627
49785,4.5409
49789,3.6470172
49791,3.1109486
49795,4.2107964
49800,3.2507074
49817,4.6069074
49824,4.3217506
49825,4.1056933
49829,3.7660577
49830,4.2041106
49831,2.5297909
49834,4.2283564
49839,3.8749619
49840,3.6292753
49843,3.4779263
49854,3.88576
49855,4.236923
49856,3.1554217
49857,4.03242
49859,3.7394197
49861,4.4063807
49864,3.5988793
49867,4.348578
49873,4.5409
49874,4.385946
49880,3.054487
49881,2.6254947
49893,3.4271905
49898,4.507189
49912,4.4719105
49916,3.891313
49925,2.7027543
49929,4.486945
49938,2.1912196
49945,4.131133
49948,3.7910786
49953,4.069455
49958,4.073043
49960,4.6069074
49963,3.952133
49964,2.706847
49966,3.0507731
49969,4.053337
49970,4.5409
49973,2.9087772
49974,2.6830676
49975,2.6231244
49977,3.087041
49978,3.6713195
49981,3.5356352
49982,3.7077365
49988,3.7003152
49993,4.4063807
50000,3.8726933
50001,4.1137404
50002,3.5988777
